,id,Date,source,symbols,dayofweek,Close
7358,1.0184220596035133e+18,2018-07-15,TheMarketsDaily,CHRW,Sun,
7359,1.0184471176128758e+18,2018-07-15,whatsonthorold2,CHRW,Sun,
7360,1.0184471878214492e+18,2018-07-15,mmahotstuff1,CHRW,Sun,
7361,1.0184474766621123e+18,2018-07-15,reurope_stock,CHRW,Sun,
7362,1.0184475624985928e+18,2018-07-15,bibeypost_stock,CHRW,Sun,
7363,1.0184767056761856e+18,2018-07-15,MareaInformativ,CHRW,Sun,
7364,1.0184914896457114e+18,2018-07-15,ConsumerFeed,CHRW,Sun,
7365,1.0185194377569894e+18,2018-07-15,OlympiaReport,CHRW,Sun,
7366,1.018519701931135e+18,2018-07-15,WeekHerald,CHRW,Sun,
7367,1.0185674969060106e+18,2018-07-15,WeekHerald,CHRW,Sun,
7368,1.0185676910099702e+18,2018-07-15,OlympiaReport,CHRW,Sun,
7369,1.0185682950526075e+18,2018-07-15,dispatchtribune,CHRW,Sun,
7370,1.0185793959157146e+18,2018-07-15,EnterpriseLeade,CHRW,Sun,
7371,1.0186365111751148e+18,2018-07-15,GambisteFinance,CHRW,Sun,
7372,1.0182840083193528e+18,2018-07-15,traderead,PXD,Sun,
7373,1.0183140900438016e+18,2018-07-15,TheMarketsDaily,PXD,Sun,
7374,1.0183718076263014e+18,2018-07-15,dispatchtribune,PXD,Sun,
7375,1.0183757623139246e+18,2018-07-15,ConsumerFeed,PXD,Sun,
7376,1.0183757927520584e+18,2018-07-15,TickerReport,PXD,Sun,
7377,1.018411457464152e+18,2018-07-15,OlympiaReport,PXD,Sun,
7378,1.0184425247032484e+18,2018-07-15,KirkSpano,PXD,Sun,
7379,1.0184425423571436e+18,2018-07-15,KirkSpano,PXD,Sun,
7380,1.0184656513825219e+18,2018-07-15,whatsonthorold2,PXD,Sun,
7381,1.018465872250327e+18,2018-07-15,reurope_stock,PXD,Sun,
7382,1.0184659862599475e+18,2018-07-15,bibeypost_stock,PXD,Sun,
7383,1.0184752483358474e+18,2018-07-15,TranscriptDaily,PXD,Sun,
7384,1.0184874683315855e+18,2018-07-15,WeekHerald,PXD,Sun,
7385,1.0185376989177446e+18,2018-07-15,dispatchtribune,PXD,Sun,
7386,1.0185542973054444e+18,2018-07-15,StocksPredictr,PXD,Sun,
7387,1.0182842473150341e+18,2018-07-15,maginarydragons,SPG,Sun,
7388,1.0184757411582362e+18,2018-07-15,ToddPerlee,SPG,Sun,
7389,1.0184900518047785e+18,2018-07-15,whatsonthorold2,SPG,Sun,
7390,1.0184901259431772e+18,2018-07-15,mmahotstuff1,SPG,Sun,
7391,1.0184902720769597e+18,2018-07-15,reurope_stock,SPG,Sun,
7392,1.0184903626823803e+18,2018-07-15,bibeypost_stock,SPG,Sun,
7393,1.0185371106793103e+18,2018-07-15,ERC3333,SPG,Sun,
7394,1.0186003351479624e+18,2018-07-15,paleomillennial,SPG,Sun,
7395,1.0186122048605757e+18,2018-07-15,salomon69479215,SPG,Sun,
7396,1.018284932169388e+18,2018-07-15,ledgerzette,PDCO,Sun,
7397,1.018460539129942e+18,2018-07-15,MareaInformativ,PDCO,Sun,
7398,1.0185438119858012e+18,2018-07-15,mmahotstuff1,PDCO,Sun,
7399,1.0185439749890826e+18,2018-07-15,reurope_stock,PDCO,Sun,
7400,1.0185440676832584e+18,2018-07-15,bibeypost_stock,PDCO,Sun,
7401,1.0182855708780339e+18,2018-07-15,ThisLincolnian,DISH,Sun,
7402,1.0183304856789197e+18,2018-07-15,optioncharts,DISH,Sun,
7403,1.0183912588873482e+18,2018-07-15,WeekHerald,DISH,Sun,
7404,1.0183960301974774e+18,2018-07-15,ledgerzette,DISH,Sun,
7405,1.018427911483863e+18,2018-07-15,dispatchtribune,DISH,Sun,
7406,1.0184334960025805e+18,2018-07-15,shortvolumes,DISH,Sun,
7407,1.0185961739748188e+18,2018-07-15,MareaInformativ,DISH,Sun,
7408,1.0185965731803013e+18,2018-07-15,dailypoliticaln,DISH,Sun,
7409,1.0185970384502415e+18,2018-07-15,ZolmaxNews,DISH,Sun,
7410,1.0185971594054861e+18,2018-07-15,dakotafinancial,DISH,Sun,
7411,1.0186005949389578e+18,2018-07-15,WatchlistN,DISH,Sun,
7412,1.0186120676019282e+18,2018-07-15,MareaInformativ,DISH,Sun,
7413,1.0182860258468086e+18,2018-07-15,ConsumerFeed,DISCA,Sun,
7414,1.0182861370167992e+18,2018-07-15,WeekHerald,DISCA,Sun,
7415,1.0182926181350318e+18,2018-07-15,dakotafinancial,DISCA,Sun,
7416,1.0182927821491282e+18,2018-07-15,ledgerzette,DISCA,Sun,
7417,1.0183123211716731e+18,2018-07-15,CMRadigan,DISCA,Sun,
7418,1.0183685702150676e+18,2018-07-15,shortvolumes,DISCA,Sun,
7419,1.0183752934243246e+18,2018-07-15,ZolmaxNews,DISCA,Sun,
7420,1.0183902937569403e+18,2018-07-15,TranscriptDaily,DISCA,Sun,
7421,1.0183913955041812e+18,2018-07-15,OlympiaReport,DISCA,Sun,
7422,1.0184329132039127e+18,2018-07-15,dakotafinancial,DISCA,Sun,
7423,1.0185328886802596e+18,2018-07-15,whatsonthorold2,DISCA,Sun,
7424,1.01853303498172e+18,2018-07-15,mmahotstuff1,DISCA,Sun,
7425,1.0185332342951649e+18,2018-07-15,reurope_stock,DISCA,Sun,
7426,1.018533341300183e+18,2018-07-15,bibeypost_stock,DISCA,Sun,
7427,1.0182864063120876e+18,2018-07-15,OlympiaReport,BBBY,Sun,
7428,1.0182900638165156e+18,2018-07-15,WeekHerald,BBBY,Sun,
7429,1.0183486273355407e+18,2018-07-15,TranscriptDaily,BBBY,Sun,
7430,1.018360784643117e+18,2018-07-15,OptionFlow2018,BBBY,Sun,
7431,1.0184057020275261e+18,2018-07-15,ZolmaxNews,BBBY,Sun,
7432,1.018405713738072e+18,2018-07-15,dailypoliticaln,BBBY,Sun,
7433,1.0185218591832146e+18,2018-07-15,ConsumerFeed,BBBY,Sun,
7434,1.0185626793241928e+18,2018-07-15,OlympiaReport,BBBY,Sun,
7435,1.0185630468375101e+18,2018-07-15,dispatchtribune,BBBY,Sun,
7436,1.0185636298835436e+18,2018-07-15,EnterpriseLeade,BBBY,Sun,
7437,1.0185639309296271e+18,2018-07-15,WeekHerald,BBBY,Sun,
7438,1.018568292695466e+18,2018-07-15,ledgerzette,BBBY,Sun,
7439,1.0182868828102205e+18,2018-07-15,EnterpriseLeade,EW,Sun,
7440,1.0183200655597445e+18,2018-07-15,EnterpriseLeade,EW,Sun,
7441,1.0183210688414556e+18,2018-07-15,ZolmaxNews,EW,Sun,
7442,1.0183670481440522e+18,2018-07-15,ledgerzette,EW,Sun,
7443,1.0183946033959117e+18,2018-07-15,TheMarketsDaily,EW,Sun,
7444,1.0184212962318008e+18,2018-07-15,OlympiaReport,EW,Sun,
7445,1.0184216359788503e+18,2018-07-15,dispatchtribune,EW,Sun,
7446,1.0184254202015539e+18,2018-07-15,WatchlistN,EW,Sun,
7447,1.0184574153129247e+18,2018-07-15,ConsumerFeed,EW,Sun,
7448,1.0184579803528438e+18,2018-07-15,WatchlistN,EW,Sun,
7449,1.0185497835716895e+18,2018-07-15,mmahotstuff1,EW,Sun,
7450,1.0185498914827018e+18,2018-07-15,reurope_stock,EW,Sun,
7451,1.0185499585202954e+18,2018-07-15,bibeypost_stock,EW,Sun,
7452,1.0185885254223135e+18,2018-07-15,StocksPredictr,EW,Sun,
7453,1.0186000992099901e+18,2018-07-15,StocksPredictr,EW,Sun,
7454,1.018611170088022e+18,2018-07-15,StocksPredictr,EW,Sun,
7455,1.018624023717208e+18,2018-07-15,whatsonthorold2,EW,Sun,
7456,1.0186241017647964e+18,2018-07-15,mmahotstuff1,EW,Sun,
7457,1.0186242243055657e+18,2018-07-15,reurope_stock,EW,Sun,
7458,1.0186242975800238e+18,2018-07-15,bibeypost_stock,EW,Sun,
7459,1.0182870548815462e+18,2018-07-15,chanate_lag,ON,Sun,
7460,1.0182962094658478e+18,2018-07-15,AlidaFreites_tw,ON,Sun,
7461,1.0182963970268119e+18,2018-07-15,mujercandanga,ON,Sun,
7462,1.0182970692939653e+18,2018-07-15,yolanda667,ON,Sun,
7463,1.0182982339977462e+18,2018-07-15,loisalvarez48,ON,Sun,
7464,1.0183166271279596e+18,2018-07-15,Cont528,ON,Sun,
7465,1.0183169113383117e+18,2018-07-15,neljulger,ON,Sun,
7466,1.0183194618987356e+18,2018-07-15,GeanninaMunoz,ON,Sun,
7467,1.0183220294125855e+18,2018-07-15,SantaGgita,ON,Sun,
7468,1.018334735351808e+18,2018-07-15,anaderodriguez,ON,Sun,
7469,1.0183357125533737e+18,2018-07-15,labrarangel,ON,Sun,
7470,1.0183500273271357e+18,2018-07-15,CamilaDuarte77,ON,Sun,
7471,1.0183897088068076e+18,2018-07-15,shortvolumes,ON,Sun,
7472,1.0183914326992282e+18,2018-07-15,lawreence5,ON,Sun,
7473,1.0183965414410977e+18,2018-07-15,lawreence5,ON,Sun,
7474,1.0185307250527642e+18,2018-07-15,karinnafar,ON,Sun,
7475,1.0185377679686083e+18,2018-07-15,mariantop1,ON,Sun,
7476,1.0185402527831859e+18,2018-07-15,GigoAranguiz79,ON,Sun,
7477,1.0185532820952064e+18,2018-07-15,AdrianValent935,ON,Sun,
7478,1.0185784315236762e+18,2018-07-15,SoylaTrol,ON,Sun,
7479,1.0185795068382413e+18,2018-07-15,rociogl36,ON,Sun,
7480,1.0185893269621965e+18,2018-07-15,HectorMontielG,ON,Sun,
7481,1.018591978622251e+18,2018-07-15,dobyguerrero,ON,Sun,
7482,1.0185933691177124e+18,2018-07-15,Cali_Active_Inc,ON,Sun,
7483,1.0182874114560696e+18,2018-07-15,each1tweet1,WDC,Sun,
7484,1.0183114088266179e+18,2018-07-15,TranscriptDaily,WDC,Sun,
7485,1.018315354219733e+18,2018-07-15,WeekHerald,WDC,Sun,
7486,1.0183854372687626e+18,2018-07-15,1MinuteStock,WDC,Sun,
7487,1.0183988166666117e+18,2018-07-15,WeekHerald,WDC,Sun,
7488,1.0183993171309568e+18,2018-07-15,TranscriptDaily,WDC,Sun,
7489,1.0185265272926904e+18,2018-07-15,alexund93021853,WDC,Sun,
7490,1.0185435027019694e+18,2018-07-15,NelsonDonley,WDC,Sun,
7491,1.0185800505123512e+18,2018-07-15,jjjinvesting,WDC,Sun,
7492,1.0185891822881546e+18,2018-07-15,ProfectuSystems,WDC,Sun,
7493,1.0186239620397425e+18,2018-07-15,trucharts,WDC,Sun,
7494,1.0182876513157693e+18,2018-07-15,Dr_AirDrops,VIAB,Sun,
7495,1.0183138618988749e+18,2018-07-15,TranscriptDaily,VIAB,Sun,
7496,1.0183153842676408e+18,2018-07-15,ThisLincolnian,VIAB,Sun,
7497,1.0183349627040932e+18,2018-07-15,ConsumerFeed,VIAB,Sun,
7498,1.0183516328731484e+18,2018-07-15,ledgerzette,VIAB,Sun,
7499,1.0183764792882422e+18,2018-07-15,dakotafinancial,VIAB,Sun,
7500,1.018391936187732e+18,2018-07-15,ledgerzette,VIAB,Sun,
7501,1.0183986633647923e+18,2018-07-15,dispatchtribune,VIAB,Sun,
7502,1.0184178995752468e+18,2018-07-15,1MinuteStock,VIAB,Sun,
7503,1.0184199039032648e+18,2018-07-15,traderead,VIAB,Sun,
7504,1.0184209184213565e+18,2018-07-15,1MinuteStock,VIAB,Sun,
7505,1.018439983009534e+18,2018-07-15,MareaInformativ,VIAB,Sun,
7506,1.0184443242902282e+18,2018-07-15,1MinuteStock,VIAB,Sun,
7507,1.0182878541816013e+18,2018-07-15,optioncharts,ABC,Sun,
7508,1.0185206163774382e+18,2018-07-15,ConsumerFeed,ABC,Sun,
7509,1.0185212587812741e+18,2018-07-15,MareaInformativ,ABC,Sun,
7510,1.0182880469516575e+18,2018-07-15,1MinuteStock,KSU,Sun,
7511,1.0183402565658788e+18,2018-07-15,TickerReport,KSU,Sun,
7512,1.018361988601217e+18,2018-07-15,WatchlistN,KSU,Sun,
7513,1.0183904664784609e+18,2018-07-15,ConsumerFeed,KSU,Sun,
7514,1.0184511946903757e+18,2018-07-15,whatsonthorold2,KSU,Sun,
7515,1.0184513135863316e+18,2018-07-15,mmahotstuff1,KSU,Sun,
7516,1.0184514801965834e+18,2018-07-15,reurope_stock,KSU,Sun,
7517,1.0184515580135629e+18,2018-07-15,bibeypost_stock,KSU,Sun,
7518,1.0184534594006262e+18,2018-07-15,TheMarketsDaily,KSU,Sun,
7519,1.0184795560369971e+18,2018-07-15,1MinuteStock,KSU,Sun,
7520,1.0184828479785738e+18,2018-07-15,SwingTradeBot,KSU,Sun,
7521,1.0184838317062472e+18,2018-07-15,1MinuteStock,KSU,Sun,
7522,1.0184946529015726e+18,2018-07-15,1MinuteStock,KSU,Sun,
7523,1.0186146920702566e+18,2018-07-15,shortvolumes,KSU,Sun,
7524,1.0182885298923028e+18,2018-07-15,GrassHopperCoin,ACN,Sun,
7525,1.0183334387707412e+18,2018-07-15,GrassHopperCoin,ACN,Sun,
7526,1.0183421431051592e+18,2018-07-15,the_chart_life,ACN,Sun,
7527,1.0183784012608266e+18,2018-07-15,GrassHopperCoin,ACN,Sun,
7528,1.0183836444932628e+18,2018-07-15,WeekHerald,ACN,Sun,
7529,1.0183905084676137e+18,2018-07-15,ConsumerFeed,ACN,Sun,
7530,1.0184058179791954e+18,2018-07-15,StocksPredictr,ACN,Sun,
7531,1.0184114524016353e+18,2018-07-15,OlympiaReport,ACN,Sun,
7532,1.0184233690189619e+18,2018-07-15,GrassHopperCoin,ACN,Sun,
7533,1.0184700027631575e+18,2018-07-15,ConsumerFeed,ACN,Sun,
7534,1.018484991519576e+18,2018-07-15,TheMarketsDaily,ACN,Sun,
7535,1.0184872682296443e+18,2018-07-15,OlympiaReport,ACN,Sun,
7536,1.0184957605586821e+18,2018-07-15,whatsonthorold2,ACN,Sun,
7537,1.0184958616539832e+18,2018-07-15,mmahotstuff1,ACN,Sun,
7538,1.0184961374251909e+18,2018-07-15,reurope_stock,ACN,Sun,
7539,1.0184962848550707e+18,2018-07-15,bibeypost_stock,ACN,Sun,
7540,1.0185213442024694e+18,2018-07-15,tradespoon,ACN,Sun,
7541,1.0185227354320937e+18,2018-07-15,optioncharts,ACN,Sun,
7542,1.0185387789552763e+18,2018-07-15,dispatchtribune,ACN,Sun,
7543,1.0185620023384392e+18,2018-07-15,mmahotstuff1,ACN,Sun,
7544,1.0185658874047652e+18,2018-07-15,whatsonthorold2,ACN,Sun,
7545,1.018565949027283e+18,2018-07-15,mmahotstuff1,ACN,Sun,
7546,1.0185662213257953e+18,2018-07-15,bibeypost_stock,ACN,Sun,
7547,1.0182885427689431e+18,2018-07-15,shortvolumes,HP,Sun,
7548,1.0184116166758113e+18,2018-07-15,TranscriptDaily,HP,Sun,
7549,1.0182887145591276e+18,2018-07-15,dakotafinancial,KMX,Sun,
7550,1.0182888927374582e+18,2018-07-15,ledgerzette,KMX,Sun,
7551,1.0183678583032914e+18,2018-07-15,ZolmaxNews,KMX,Sun,
7552,1.0183682958278533e+18,2018-07-15,dailypoliticaln,KMX,Sun,
7553,1.0183812429270671e+18,2018-07-15,OlympiaReport,KMX,Sun,
7554,1.0183931669097554e+18,2018-07-15,ConsumerFeed,KMX,Sun,
7555,1.0184195319062569e+18,2018-07-15,WeekHerald,KMX,Sun,
7556,1.0184932400420495e+18,2018-07-15,EnterpriseLeade,KMX,Sun,
7557,1.0185674939447951e+18,2018-07-15,WeekHerald,KMX,Sun,
7558,1.0185682078447329e+18,2018-07-15,EnterpriseLeade,KMX,Sun,
7559,1.0185682993811661e+18,2018-07-15,dispatchtribune,KMX,Sun,
7560,1.0185726737843855e+18,2018-07-15,TheMarketsDaily,KMX,Sun,
7561,1.0185737745542676e+18,2018-07-15,tradespoon,KMX,Sun,
7562,1.0182889370292634e+18,2018-07-15,WeekHerald,PNR,Sun,
7563,1.0182894951695524e+18,2018-07-15,ThisLincolnian,PNR,Sun,
7564,1.018308130978091e+18,2018-07-15,MareaInformativ,PNR,Sun,
7565,1.01831522011938e+18,2018-07-15,TranscriptDaily,PNR,Sun,
7566,1.0183611469554442e+18,2018-07-15,OlympiaReport,PNR,Sun,
7567,1.018361264547029e+18,2018-07-15,WeekHerald,PNR,Sun,
7568,1.0183760624037847e+18,2018-07-15,dailypoliticaln,PNR,Sun,
7569,1.018425337766654e+18,2018-07-15,ZolmaxNews,PNR,Sun,
7570,1.0184358480508273e+18,2018-07-15,MareaInformativ,PNR,Sun,
7571,1.0185020533694341e+18,2018-07-15,TheMarketsDaily,PNR,Sun,
7572,1.0185020951488102e+18,2018-07-15,ConsumerFeed,PNR,Sun,
7573,1.0185505484281815e+18,2018-07-15,mmahotstuff1,PNR,Sun,
7574,1.0185507177648333e+18,2018-07-15,reurope_stock,PNR,Sun,
7575,1.0185508177611694e+18,2018-07-15,bibeypost_stock,PNR,Sun,
7576,1.01828920594287e+18,2018-07-15,TranscriptDaily,FEYE,Sun,
7577,1.0183648602063421e+18,2018-07-15,WeekHerald,FEYE,Sun,
7578,1.0183660476263752e+18,2018-07-15,ledgerzette,FEYE,Sun,
7579,1.0183829616060457e+18,2018-07-15,ThisLincolnian,FEYE,Sun,
7580,1.0184156139943076e+18,2018-07-15,WatchlistN,FEYE,Sun,
7581,1.0184481023977923e+18,2018-07-15,TranscriptDaily,FEYE,Sun,
7582,1.0184766512970342e+18,2018-07-15,MareaInformativ,FEYE,Sun,
7583,1.0185020277925192e+18,2018-07-15,WeekHerald,FEYE,Sun,
7584,1.0185061366920643e+18,2018-07-15,ThisLincolnian,FEYE,Sun,
7585,1.0185186908019016e+18,2018-07-15,tradertob,FEYE,Sun,
7586,1.0185429929390162e+18,2018-07-15,WatchlistN,FEYE,Sun,
7587,1.0185438668725494e+18,2018-07-15,dailypoliticaln,FEYE,Sun,
7588,1.0185648507655332e+18,2018-07-15,KymLang,FEYE,Sun,
7589,1.0186010993921597e+18,2018-07-15,shortvolumes,FEYE,Sun,
7590,1.0182894724531692e+18,2018-07-15,ThisLincolnian,NDAQ,Sun,
7591,1.018330354128769e+18,2018-07-15,WeekHerald,NDAQ,Sun,
7592,1.0183387474679194e+18,2018-07-15,OlympiaReport,NDAQ,Sun,
7593,1.0184083417506406e+18,2018-07-15,WatchlistN,NDAQ,Sun,
7594,1.0184085623541965e+18,2018-07-15,TickerReport,NDAQ,Sun,
7595,1.0184827744188211e+18,2018-07-15,ThisLincolnian,NDAQ,Sun,
7596,1.0185173400513987e+18,2018-07-15,MareaInformativ,NDAQ,Sun,
7597,1.0185201969680425e+18,2018-07-15,TheMarketsDaily,NDAQ,Sun,
7598,1.0185256461280215e+18,2018-07-15,GorillaTrades,NDAQ,Sun,
7599,1.0185432310244884e+18,2018-07-15,EnterpriseLeade,NDAQ,Sun,
7600,1.0182896788464804e+18,2018-07-15,dispatchtribune,ORLY,Sun,
7601,1.0182902513312358e+18,2018-07-15,OlympiaReport,ORLY,Sun,
7602,1.0182919488624927e+18,2018-07-15,optioncharts,ORLY,Sun,
7603,1.018408336390312e+18,2018-07-15,WatchlistN,ORLY,Sun,
7604,1.0185173261515407e+18,2018-07-15,MareaInformativ,ORLY,Sun,
7605,1.0185179849760317e+18,2018-07-15,ConsumerFeed,ORLY,Sun,
7606,1.0185194798342472e+18,2018-07-15,ledgerzette,ORLY,Sun,
7607,1.0185201937383875e+18,2018-07-15,TheMarketsDaily,ORLY,Sun,
7608,1.0185226361109668e+18,2018-07-15,dakotafinancial,ORLY,Sun,
7609,1.018289821461119e+18,2018-07-15,TheMarketsDaily,ODP,Sun,
7610,1.0182927108374897e+18,2018-07-15,TickerReport,ODP,Sun,
7611,1.0182932001114399e+18,2018-07-15,ZolmaxNews,ODP,Sun,
7612,1.0183753441586627e+18,2018-07-15,ThisLincolnian,ODP,Sun,
7613,1.0183888154787062e+18,2018-07-15,OlympiaReport,ODP,Sun,
7614,1.0183912532039967e+18,2018-07-15,WeekHerald,ODP,Sun,
7615,1.0184079798576087e+18,2018-07-15,TranscriptDaily,ODP,Sun,
7616,1.0182898770187674e+18,2018-07-15,matthew_beeson,MAS,Sun,
7617,1.018298216234664e+18,2018-07-15,NSapProductions,MAS,Sun,
7618,1.0184378416538214e+18,2018-07-15,SiebrandR,MAS,Sun,
7619,1.0184516328064164e+18,2018-07-15,t3h_tobi,MAS,Sun,
7620,1.0184594895261696e+18,2018-07-15,Ikhsanlp,MAS,Sun,
7621,1.018519672394797e+18,2018-07-15,BlockchainElite,MAS,Sun,
7622,1.0185570001862e+18,2018-07-15,marcel_crypto,MAS,Sun,
7623,1.0185800746254868e+18,2018-07-15,tradespoon,MAS,Sun,
7624,1.018290270398505e+18,2018-07-15,TickerReport,EFX,Sun,
7625,1.0182911033076531e+18,2018-07-15,WatchlistN,EFX,Sun,
7626,1.0183091188916838e+18,2018-07-15,Master__Peece,EFX,Sun,
7627,1.018313216386986e+18,2018-07-15,Master__Peece,EFX,Sun,
7628,1.0184727726773944e+18,2018-07-15,CryptoPriceCall,EFX,Sun,
7629,1.0184966633614459e+18,2018-07-15,CoinmarketGap,EFX,Sun,
7630,1.0185228700021842e+18,2018-07-15,brentmel,EFX,Sun,
7631,1.0185669984673628e+18,2018-07-15,CapLambos,EFX,Sun,
7632,1.0186207899464499e+18,2018-07-15,whatsonthorold2,EFX,Sun,
7633,1.0186208498663956e+18,2018-07-15,mmahotstuff1,EFX,Sun,
7634,1.0186210022706258e+18,2018-07-15,reurope_stock,EFX,Sun,
7635,1.0186210815555379e+18,2018-07-15,bibeypost_stock,EFX,Sun,
7636,1.0182910498470257e+18,2018-07-15,Stanwyn,CBS,Sun,
7637,1.0183298844379054e+18,2018-07-15,finzine,CBS,Sun,
7638,1.0183812106351944e+18,2018-07-15,WeekHerald,CBS,Sun,
7639,1.0183891229211361e+18,2018-07-15,dakotafinancial,CBS,Sun,
7640,1.0184083481805332e+18,2018-07-15,TheMarketsDaily,CBS,Sun,
7641,1.0184136591005e+18,2018-07-15,OlympiaReport,CBS,Sun,
7642,1.018440186500436e+18,2018-07-15,tradespoon,CBS,Sun,
7643,1.0184501707894661e+18,2018-07-15,chartsmarter,CBS,Sun,
7644,1.0184690039315948e+18,2018-07-15,mahendra3,CBS,Sun,
7645,1.0184896166540534e+18,2018-07-15,finzine,CBS,Sun,
7646,1.0185038051498926e+18,2018-07-15,reurope_stock,CBS,Sun,
7647,1.0185038913259438e+18,2018-07-15,bibeypost_stock,CBS,Sun,
7648,1.0185072849331528e+18,2018-07-15,lasertrader,CBS,Sun,
7649,1.018526103605076e+18,2018-07-15,finzine,CBS,Sun,
7650,1.0185273604911145e+18,2018-07-15,finzine,CBS,Sun,
7651,1.0182913557334139e+18,2018-07-15,WeekHerald,CI,Sun,
7652,1.0182915998041661e+18,2018-07-15,OlympiaReport,CI,Sun,
7653,1.018454923351126e+18,2018-07-15,ConsumerFeed,CI,Sun,
7654,1.0182919953982792e+18,2018-07-15,dailypoliticaln,AABA,Sun,
7655,1.0182964913482834e+18,2018-07-15,TickerReport,AABA,Sun,
7656,1.0183443938651546e+18,2018-07-15,showtimelimonj,AABA,Sun,
7657,1.0183643381497078e+18,2018-07-15,ledgerzette,AABA,Sun,
7658,1.0183647852541665e+18,2018-07-15,dakotafinancial,AABA,Sun,
7659,1.0183697016117002e+18,2018-07-15,WeekHerald,AABA,Sun,
7660,1.0183993128988631e+18,2018-07-15,TranscriptDaily,AABA,Sun,
7661,1.0184007802426204e+18,2018-07-15,OlympiaReport,AABA,Sun,
7662,1.0184218982151332e+18,2018-07-15,WatchlistN,AABA,Sun,
7663,1.0184325736205394e+18,2018-07-15,ZolmaxNews,AABA,Sun,
7664,1.0186459694858609e+18,2018-07-15,TheBurdetteLawF,AABA,Sun,
7665,1.0182923086625137e+18,2018-07-15,MrMacMan18,GLUU,Sun,
7666,1.0183750742719488e+18,2018-07-15,a_medina84_,GLUU,Sun,
7667,1.0184854139614863e+18,2018-07-15,TranscriptDaily,GLUU,Sun,
7668,1.0184883935152701e+18,2018-07-15,TheMarketsDaily,GLUU,Sun,
7669,1.0185671634127135e+18,2018-07-15,JamesHoward18,GLUU,Sun,
7670,1.0182930835769795e+18,2018-07-15,ChartMill,MNK,Sun,
7671,1.0183036275706798e+18,2018-07-15,WatchlistN,MNK,Sun,
7672,1.018303823608275e+18,2018-07-15,TickerReport,MNK,Sun,
7673,1.0183062747132723e+18,2018-07-15,brianfires,MNK,Sun,
7674,1.018333071450497e+18,2018-07-15,brianfires,MNK,Sun,
7675,1.0183686115583508e+18,2018-07-15,WeekHerald,MNK,Sun,
7676,1.018293168952021e+18,2018-07-15,MarketChmln,COF,Sun,
7677,1.0183144674933432e+18,2018-07-15,1MinuteStock,COF,Sun,
7678,1.0183273585189315e+18,2018-07-15,kyookine,COF,Sun,
7679,1.0183293060350976e+18,2018-07-15,traderead,COF,Sun,
7680,1.0183310769455145e+18,2018-07-15,1MinuteStock,COF,Sun,
7681,1.0183399452770796e+18,2018-07-15,positionalgood,COF,Sun,
7682,1.0183411439462605e+18,2018-07-15,1MinuteStock,COF,Sun,
7683,1.0183581340400804e+18,2018-07-15,bgdakm,COF,Sun,
7684,1.0183605239879311e+18,2018-07-15,1MinuteStock,COF,Sun,
7685,1.0183715204339671e+18,2018-07-15,TranscriptDaily,COF,Sun,
7686,1.0183746026014556e+18,2018-07-15,traderead,COF,Sun,
7687,1.0183779961456558e+18,2018-07-15,TheMarketsDaily,COF,Sun,
7688,1.0183796214385787e+18,2018-07-15,dailypoliticaln,COF,Sun,
7689,1.0183798381791724e+18,2018-07-15,ZolmaxNews,COF,Sun,
7690,1.0183873321839124e+18,2018-07-15,localportalceo,COF,Sun,
7691,1.0183905251776799e+18,2018-07-15,ConsumerFeed,COF,Sun,
7692,1.0184079827139666e+18,2018-07-15,fahad1986q88,COF,Sun,
7693,1.0185391922366996e+18,2018-07-15,shortvolumes,COF,Sun,
7694,1.0186025590267208e+18,2018-07-15,James0ck,COF,Sun,
7695,1.0186327839111127e+18,2018-07-15,Thekkw,COF,Sun,
7696,1.0186341216632422e+18,2018-07-15,ZenTrends,COF,Sun,
7697,1.0186356800192512e+18,2018-07-15,teresaarthur66,COF,Sun,
7698,1.0186360941313311e+18,2018-07-15,oliviabvoz,COF,Sun,
7699,1.0186397864736727e+18,2018-07-15,LaurieInMadison,COF,Sun,
7700,1.0182932689020764e+18,2018-07-15,dannyvena,BBY,Sun,
7701,1.018475653165994e+18,2018-07-15,optioncharts,BBY,Sun,
7702,1.0184995051954872e+18,2018-07-15,MarketChmln,BBY,Sun,
7703,1.0185300911172772e+18,2018-07-15,fresh_lou,BBY,Sun,
7704,1.018546508646486e+18,2018-07-15,themarketisopen,BBY,Sun,
7705,1.0185898858448527e+18,2018-07-15,PeteGarner,BBY,Sun,
7706,1.0186054211946291e+18,2018-07-15,TickerReport,BBY,Sun,
7707,1.0186056918278185e+18,2018-07-15,WatchlistN,BBY,Sun,
7708,1.018621756842668e+18,2018-07-15,PowerrTrader,BBY,Sun,
7709,1.0186248337799168e+18,2018-07-15,nickschmidt_,BBY,Sun,
7710,1.0186335658887537e+18,2018-07-15,gobtx1,BBY,Sun,
7711,1.0182933307305206e+18,2018-07-15,optioncharts,EVHC,Sun,
7712,1.0184961995177861e+18,2018-07-15,OlympiaReport,EVHC,Sun,
7713,1.0184966658823741e+18,2018-07-15,WeekHerald,EVHC,Sun,
7714,1.0182946182224814e+18,2018-07-15,optioncharts,WY,Sun,
7715,1.018456529354285e+18,2018-07-15,MareaInformativ,WY,Sun,
7716,1.0184618351446508e+18,2018-07-15,WatchlistN,WY,Sun,
7717,1.0182958430179451e+18,2018-07-15,ChartMill,MOS,Sun,
